X,Y,RA,DEC,MAG1_ACS,MAG1_JC,MAG1_ERR,CHI1,SNR1,SHARP1,ROUND1,CROWD1,FLAG1,MAG2_ACS,MAG2_JC,MAG2_ERR,CHI2,SNR2,SHARP2,ROUND2,CROWD2,FLAG2
1121.19,660.63,114.6678508,65.471711,25.016,25.463,0.039,0.97,27.7,-0.023,0.048,0.0,2,23.546,23.536,0.023,0.99,48.2,0.046,0.023,0.0,0
3376.37,3333.1,114.5547072,65.4593907,24.298,24.26,0.02,1.07,53.7,0.015,0.023,0.0,0,24.54,24.535,0.042,0.95,26.1,0.021,0.143,0.0,0
1695.87,1889.37,114.6224669,65.4718527,24.676,25.008,0.026,1.05,41.4,0.033,0.109,0.001,0,23.628,23.619,0.024,1.18,45.3,-0.005,0.155,0.001,0
1213.97,1371.6,114.6450437,65.4748003,24.557,24.805,0.024,1.17,44.5,0.029,0.056,0.0,0,23.764,23.756,0.026,1.09,41.4,0.024,0.064,0.0,0
3074.56,586.41,114.6419628,65.4467794,24.796,25.17,0.027,1.13,39.6,0.029,0.039,0.001,0,23.603,23.594,0.023,1.04,47.3,0.005,0.045,0.001,0
2327.07,1004.45,114.6401031,65.4586501,24.474,24.631,0.023,1.09,46.5,0.025,0.053,0.005,0,23.922,23.915,0.028,0.97,38.3,0.014,0.061,0.004,0
1330.65,1350.3,114.6440064,65.4732101,24.601,24.867,0.025,1.04,43.6,0.054,0.038,0.0,0,23.754,23.746,0.026,1.1,42.0,0.049,0.028,0.0,0
3802.67,3798.82,114.5345235,65.4568173,24.882,25.281,0.028,1.04,38.5,-0.027,0.046,0.007,0,23.602,23.592,0.023,0.95,47.3,0.016,0.031,0.012,0
2729.67,303.45,114.6554633,65.4494112,24.721,25.047,0.026,1.01,42.1,0.005,0.316,0.021,0,23.688,23.679,0.024,1.19,44.5,0.042,0.274,0.02,0
2227.78,2336.46,114.601311,65.4678525,24.669,24.97,0.025,1.04,42.7,-0.008,-0.047,0.002,0,23.715,23.706,0.025,0.96,43.1,-0.012,0.105,0.023,0
944.38,1536.48,114.6439467,65.479166,24.57,24.809,0.024,1.18,44.8,0.032,0.152,0.0,0,23.8,23.792,0.027,1.08,40.5,0.033,0.111,0.004,0
3839.3,3397.5,114.5461198,65.4539666,24.665,24.949,0.025,1.02,43.1,-0.002,0.03,0.0,0,23.764,23.756,0.025,1.01,42.8,0.006,0.053,0.0,0
998.98,1600.98,114.6412117,65.478867,24.499,24.673,0.023,1.05,46.5,0.032,-0.002,0.002,0,23.905,23.897,0.029,1.17,38.1,0.018,0.185,0.003,0
2226.59,2834.54,114.5862819,65.4708403,24.945,25.371,0.03,1.05,35.8,0.025,0.028,0.0,0,23.563,23.553,0.023,0.91,48.1,-0.008,-0.008,0.0,0
134.91,890.25,114.6751365,65.4854477,25.555,26.134,0.046,1.04,23.8,0.014,0.222,0.0,0,23.411,23.4,0.021,1.25,52.1,0.019,-0.022,0.001,0
992.27,55.27,114.6879857,65.4697036,24.781,25.12,0.027,0.98,40.0,0.015,0.167,0.054,0,23.709,23.7,0.025,1.14,44.0,-0.005,0.005,0.06,0
103.39,1442.81,114.6588969,65.4891489,24.729,25.064,0.027,1.09,40.3,0.022,0.016,0.0,0,23.668,23.659,0.025,1.17,44.1,0.026,0.025,0.0,0
2053.2,2184.39,114.6084149,65.4691339,24.772,25.127,0.031,1.2,35.3,0.033,0.059,0.003,0,23.644,23.635,0.029,0.89,38.0,0.018,0.08,0.009,0
2927.93,2206.87,114.5951602,65.458298,24.863,25.251,0.029,1.21,37.4,0.028,-0.038,0.021,0,23.619,23.61,0.024,1.17,45.2,0.017,0.095,0.015,0
3099.74,2399.14,114.5868858,65.4572906,24.755,25.091,0.027,1.0,40.6,-0.008,-0.037,0.002,0,23.694,23.685,0.025,1.18,44.0,0.027,0.056,0.0,0
